timestamp,equity
1755169200,994.1959969075879
1755170100,994.1959969075879
1755171000,994.1959969075879
1755171900,994.1959969075879
1756425600,994.1959969075879
1756426500,994.1959969075879
1756427400,994.1959969075879
1756428300,994.1959969075879
1756429200,994.1959969075879
1756430100,994.1959969075879
1756431000,994.1959969075879
1756431900,994.1959969075879
1756432800,994.1959969075879
1756433700,994.1959969075879
1756434600,994.1959969075879
1756435500,994.1959969075879
1756436400,994.1959969075879
1756437300,994.1959969075879
1756438200,994.1959969075879
1756439100,994.1959969075879
1756440000,994.1959969075879
1756440900,994.1959969075879
1756441800,994.1959969075879
1756442700,994.1959969075879
1756443600,994.1959969075879
1756444500,994.1959969075879
1756445400,994.1959969075879
1756446300,994.1959969075879
1756447200,994.1959969075879
1756448100,994.1959969075879
1756449000,994.1959969075879
1756449900,994.1959969075879
1756450800,994.1959969075879
1756451700,994.1959969075879
1756452600,994.1959969075879
1756453500,994.1959969075879
1756461600,994.1959969075879
1756462500,994.1959969075879
1756463400,994.1959969075879
1756464300,994.1959969075879
1756465200,994.1959969075879
1756466100,994.1959969075879
1756467000,994.1959969075879
1756467900,994.1959969075879
1756886400,994.1959969075879
1756887300,994.1959969075879
1756888200,994.1959969075879
1756889100,994.1959969075879
1756890000,994.1959969075879
1756890900,994.1959969075879
1756891800,994.1959969075879
1756892700,994.1959969075879
1756893600,994.1959969075879
1756894500,994.1959969075879
1756895400,994.1959969075879
1756896300,994.1959969075879
1756897200,994.1959969075879
1756898100,994.1959969075879
1756899000,994.1959969075879
1756899900,994.1959969075879
1756900800,994.1959969075879
1756901700,994.1959969075879
1756902600,994.1959969075879
1756903500,994.1959969075879
1756904400,994.1959969075879
1756905300,994.1959969075879
1756906200,994.1959969075879
1756907100,994.1959969075879
1756908000,994.1959969075879
1756908900,994.1959969075879
1756909800,994.1959969075879
1756910700,994.1959969075879
1756911600,994.1959969075879
1756912500,994.1959969075879
1756913400,994.1959969075879
1756914300,994.1959969075879
1756915200,994.1959969075879
1756916100,994.1959969075879
1756917000,994.1959969075879
1756917900,994.1959969075879
1756918800,994.1959969075879
1756919700,994.1959969075879
1756920600,994.1959969075879
1756921500,994.1959969075879
1756922400,994.1959969075879
1756923300,994.1959969075879
1756924200,994.1959969075879
1756925100,994.1959969075879
1756926000,994.1959969075879
1756926900,994.1959969075879
1756927800,994.1959969075879
1756928700,994.1959969075879
1756929600,994.1959969075879
1756930500,994.1959969075879
1756931400,994.1959969075879
1756932300,994.1959969075879
1756933200,994.1959969075879
1756934100,994.1959969075879
1756935000,994.1959969075879
1756935900,994.1959969075879
1756936800,994.1959969075879
1756937700,994.1959969075879
1756938600,994.1959969075879
1756939500,994.1959969075879
1756940400,994.1959969075879
1756941300,994.1959969075879
1756942200,994.1959969075879
1756943100,994.1959969075879
